name,brand,year,fuel,price
"49 X   (2008-2012)",BENELLI,2009,2,4161
BX 449 Cross   (2009),BENELLI,2009,2,4314
BX 505 Enduro   (2009-2011),BENELLI,2009,2,2160
BX 570 Motard   (2009-2011),BENELLI,2009,2,1833
Caffe Nero 250   (2009-2011),BENELLI,2009,2,6313
Due 750   (2009-2011),BENELLI,2009,2,7421
Pepe 50   (2001-2010),BENELLI,2009,2,6847
Pepe 50 LX   (2008-2012),BENELLI,2009,2,1608
Quattro Nove X   (2009-2011),BENELLI,2009,2,7331
TNT 1130   (2008-2012),BENELLI,2009,2,2291
TNT 1130 Titanium   (2009-2011),BENELLI,2009,2,1614
TNT 899 S   (2008-2011),BENELLI,2009,2,8033
TNT 899 T   (2008-2011),BENELLI,2009,2,7471
TNT Café Racer 1130   (2006-2012),BENELLI,2009,2,8916
TNT Sport   (2006-2009),BENELLI,2009,2,10484
TNT Sport Evo 1130   (2008-2012),BENELLI,2009,2,1762
TRE K 1130   (2006-2015),BENELLI,2009,2,5789
TRE K 1130 Amazonas   (2008-2011),BENELLI,2009,2,2574
TRE K 899   (2009-2011),BENELLI,2009,2,6986
Velvet 125   (2001-2009),BENELLI,2009,2,7504
Velvet 250   (2001-2009),BENELLI,2009,2,10127
"49 X   (2008-2012)",BENELLI,2010,2,6259
BX 449 Cross   (2009),BENELLI,2010,2,7764
BX 505 Enduro   (2009-2011),BENELLI,2010,2,5029
BX 570 Motard   (2009-2011),BENELLI,2010,2,3881
Caffe Nero 250   (2009-2011),BENELLI,2010,2,9446
Due 750   (2009-2011),BENELLI,2010,2,7158
Pepe 50   (2001-2010),BENELLI,2010,2,10882
Pepe 50 LX   (2008-2012),BENELLI,2010,2,10994
Quattro Nove X   (2009-2011),BENELLI,2010,2,6910
TNT 1130   (2008-2012),BENELLI,2010,2,8384
TNT 1130 Titanium   (2009-2011),BENELLI,2010,2,3875
TNT 899 S   (2008-2011),BENELLI,2010,2,6367
TNT 899 T   (2008-2011),BENELLI,2010,2,9225
TNT Café Racer 1130   (2006-2012),BENELLI,2010,2,5229
TNT R160   (2010-2011),BENELLI,2010,2,6023
TNT Sport Evo 1130   (2008-2012),BENELLI,2010,2,4853
Tornado Tre 1130   (2010-2013),BENELLI,2010,2,5626
TRE K 1130   (2006-2015),BENELLI,2010,2,10032
TRE K 1130 Amazonas   (2008-2011),BENELLI,2010,2,9043
TRE K 899   (2009-2011),BENELLI,2010,2,4952
Velvet 125   (2010-2013),BENELLI,2010,2,10715
Velvet 250   (2010-2013),BENELLI,2010,2,9127
"49 X   (2008-2012)",BENELLI,2011,2,10446
BX 449 Cross   (2009),BENELLI,2011,2,2058
BX 505 Enduro   (2009-2011),BENELLI,2011,2,3427
BX 570 Motard   (2009-2011),BENELLI,2011,2,5898
Caffe Nero 250   (2009-2011),BENELLI,2011,2,4926
Due 750   (2009-2011),BENELLI,2011,2,3256
Pepe 50 LX   (2008-2012),BENELLI,2011,2,1945
Quattro Nove X   (2009-2011),BENELLI,2011,2,2247
TNT 1130   (2008-2012),BENELLI,2011,2,2714
TNT 1130 Titanium   (2009-2011),BENELLI,2011,2,9888
TNT 899   (2011-2013),BENELLI,2011,2,10016
TNT 899 Café Racer   (2011-2013),BENELLI,2011,2,6031
TNT 899 Century Racer   (2011),BENELLI,2011,2,9940
TNT 899 S   (2008-2011),BENELLI,2011,2,3339
TNT 899 T   (2008-2011),BENELLI,2011,2,1622
TNT Café Racer 1130   (2006-2012),BENELLI,2011,2,3967
TNT R160   (2010-2011),BENELLI,2011,2,5531
TNT Sport Evo 1130   (2008-2012),BENELLI,2011,2,7364
Tornado Tre 1130   (2010-2013),BENELLI,2011,2,8655
TRE K 1130   (2006-2015),BENELLI,2011,2,8124
TRE K 1130 Amazonas   (2008-2011),BENELLI,2011,2,2842
TRE K 899   (2009-2011),BENELLI,2011,2,2433
Velvet 125   (2010-2013),BENELLI,2011,2,3968
Velvet 250   (2010-2013),BENELLI,2011,2,8415
"49 X   (2008-2012)",BENELLI,2012,2,4962
BX 449 Cross   (2009),BENELLI,2012,2,4169
Macis 125   (2012-2016),BENELLI,2012,2,6578
Pepe 50 LX   (2008-2012),BENELLI,2012,2,9916
TNT 1130   (2008-2012),BENELLI,2012,2,6322
TNT 899   (2011-2013),BENELLI,2012,2,9345
TNT 899 Café Racer   (2011-2013),BENELLI,2012,2,10382
TNT Café Racer 1130   (2006-2012),BENELLI,2012,2,8507
TNT Sport Evo 1130   (2008-2012),BENELLI,2012,2,6189
Tornado Tre 1130   (2010-2013),BENELLI,2012,2,4237
TRE K 1130   (2006-2015),BENELLI,2012,2,10887
Velvet 125   (2010-2013),BENELLI,2012,2,2461
Velvet 250   (2010-2013),BENELLI,2012,2,2741
Zen Zero 350   (2012-2016),BENELLI,2012,2,9472
BN 600  R (2013-2015),BENELLI,2013,2,9692
BX 449 Cross   (2009),BENELLI,2013,2,8031
Caffénero 125   (2013-2015),BENELLI,2013,2,9685
Caffénero 150   (2013-2015),BENELLI,2013,2,5550
Caffénero 250   (2013-2015),BENELLI,2013,2,9535
Macis 125   (2012-2016),BENELLI,2013,2,9841
Macis 150   (2013-2015),BENELLI,2013,2,6608
Motard 250   (2013-2015),BENELLI,2013,2,8667
Pepe 50 2T   (2013-2015),BENELLI,2013,2,2640
Pepe 50 4T   (2013-2015),BENELLI,2013,2,8887
Pepe 50 Classic 2T   (2013-2015),BENELLI,2013,2,9018
Quattronove X 50   (2013-2015),BENELLI,2013,2,5108
TNT 1130   (2013-2015),BENELLI,2013,2,10950
TNT 1130 R   (2013-2015),BENELLI,2013,2,10138
TNT 899   (2011-2013),BENELLI,2013,2,7281
TNT 899 Café Racer   (2011-2013),BENELLI,2013,2,9150
Tornado Tre 1130   (2010-2013),BENELLI,2013,2,6157
TRE K 1130   (2006-2015),BENELLI,2013,2,6100
UNO C 150   (2013-2015),BENELLI,2013,2,8844
UNO C 250   (2013-2015),BENELLI,2013,2,6950
Velvet 125   (2010-2013),BENELLI,2013,2,8631
Velvet 250   (2010-2013),BENELLI,2013,2,10570
X 125   (2013-2015),BENELLI,2013,2,7952
X 150   (2013-2015),BENELLI,2013,2,3393
Zen Zero 350   (2012-2016),BENELLI,2013,2,7960
BN 302   (2014-2017),BENELLI,2014,2,10754
BN 600  R (2013-2015),BENELLI,2014,2,4303
BX 449 Cross   (2009),BENELLI,2014,2,4507
Caffénero 125   (2013-2015),BENELLI,2014,2,6083
Caffénero 150   (2013-2015),BENELLI,2014,2,3641
Caffénero 250   (2013-2015),BENELLI,2014,2,9179
Macis 125   (2012-2016),BENELLI,2014,2,6877
Macis 150   (2013-2015),BENELLI,2014,2,5502
Motard 250   (2013-2015),BENELLI,2014,2,3237
Pepe 50 2T   (2013-2015),BENELLI,2014,2,3207
Pepe 50 4T   (2013-2015),BENELLI,2014,2,6967
Pepe 50 Classic 2T   (2013-2015),BENELLI,2014,2,3302
Quattronove X 50   (2013-2015),BENELLI,2014,2,5445
TNT 1130   (2013-2015),BENELLI,2014,2,8686
TNT 1130 R   (2013-2015),BENELLI,2014,2,6270
TRE K 1130   (2006-2015),BENELLI,2014,2,4384
UNO C 150   (2013-2015),BENELLI,2014,2,8918
UNO C 250   (2013-2015),BENELLI,2014,2,6441
X 125   (2013-2015),BENELLI,2014,2,3680
X 150   (2013-2015),BENELLI,2014,2,1688
Zen Zero 350   (2012-2016),BENELLI,2014,2,9948
BN 302   (2014-2017),BENELLI,2015,2,1681
BN 302 R   (2015-2017),BENELLI,2015,2,8058
BN 600  R (2013-2015),BENELLI,2015,2,5926
BX 449 Cross   (2009),BENELLI,2015,2,7850
Caffénero 125   (2013-2015),BENELLI,2015,2,7499
Caffénero 150   (2013-2015),BENELLI,2015,2,4506
Caffénero 250   (2013-2015),BENELLI,2015,2,2689
Macis 125   (2012-2016),BENELLI,2015,2,4081
Macis 150   (2013-2015),BENELLI,2015,2,4726
Motard 250   (2013-2015),BENELLI,2015,2,3267
Pepe 50 2T   (2013-2015),BENELLI,2015,2,2262
Pepe 50 4T   (2013-2015),BENELLI,2015,2,10554
Pepe 50 Classic 2T   (2013-2015),BENELLI,2015,2,6443
Quattronove X 50   (2013-2015),BENELLI,2015,2,7340
TNT 1130   (2013-2015),BENELLI,2015,2,8224
TNT 1130 R   (2013-2015),BENELLI,2015,2,9363
TRE K 1130   (2006-2015),BENELLI,2015,2,6115
UNO C 150   (2013-2015),BENELLI,2015,2,3840
UNO C 250   (2013-2015),BENELLI,2015,2,10021
X 125   (2013-2015),BENELLI,2015,2,7098
X 150   (2013-2015),BENELLI,2015,2,3932
Zen Zero 350   (2012-2016),BENELLI,2015,2,9868
BN 251   (2016),BENELLI,2016,2,6967
BN 302   (2014-2017),BENELLI,2016,2,7017
BN 302 R   (2015-2017),BENELLI,2016,2,8278
BX 449 Cross   (2009),BENELLI,2016,2,6348
Macis 125   (2012-2016),BENELLI,2016,2,10901
TNT 1130  Century Racer (2016),BENELLI,2016,2,10899
TNT 899  S (2016-2017),BENELLI,2016,2,4192
TNT R 160   (2016-2017),BENELLI,2016,2,3424
Zen Zero 350   (2012-2016),BENELLI,2016,2,1923
BN 251  ABS (modelo actual),BENELLI,2017,2,2135
BN 302   (2014-2017),BENELLI,2017,2,4057
BN 302  ABS (modelo actual),BENELLI,2017,2,5590
BN 302 R   (2015-2017),BENELLI,2017,2,3736
BX 449 Cross   (2009),BENELLI,2017,2,10530
Leoncino 500   (modelo actual),BENELLI,2017,2,2956
TNT 125  Mini Tornado (modelo actual),BENELLI,2017,2,3605
TNT 899  S (2016-2017),BENELLI,2017,2,6825
TNT R 160   (2016-2017),BENELLI,2017,2,10928
TRK 502   (modelo actual),BENELLI,2017,2,6062
"302 R   (modelo actual)",BENELLI,2018,2,7211
"302 S   (modelo actual)",BENELLI,2018,2,1504
BN 125   (modelo actual),BENELLI,2018,2,3266
BN 251  ABS (modelo actual),BENELLI,2018,2,5016
BN 302  ABS (modelo actual),BENELLI,2018,2,5588
BX 449 Cross   (2009),BENELLI,2018,2,10850
Leoncino 500   (modelo actual),BENELLI,2018,2,9385
Leoncino 500 Trail   (modelo actual),BENELLI,2018,2,6006
TNT 125  Mini Tornado (modelo actual),BENELLI,2018,2,1826
TRK 502   (modelo actual),BENELLI,2018,2,10609
TRK 502  X (modelo actual),BENELLI,2018,2,7153
"302 R   (modelo actual)",BENELLI,2019,2,2006
"302 S   (modelo actual)",BENELLI,2019,2,4825
"502 C   (modelo actual)",BENELLI,2019,2,2338
"752 S   (modelo actual)",BENELLI,2019,2,6881
BN 125   (modelo actual),BENELLI,2019,2,4630
BN 251  ABS (modelo actual),BENELLI,2019,2,6178
BN 302  ABS (modelo actual),BENELLI,2019,2,10696
BX 449 Cross   (2009),BENELLI,2019,2,3079
Imperiale  400 (modelo actual),BENELLI,2019,2,9999
Leoncino  250 (modelo actual),BENELLI,2019,2,3089
Leoncino  502 C (2019),BENELLI,2019,2,5736
Leoncino 500   (modelo actual),BENELLI,2019,2,5279
Leoncino 500 Trail   (modelo actual),BENELLI,2019,2,6336
TNT 125  Mini Tornado (modelo actual),BENELLI,2019,2,8185
TRK  251 (modelo actual),BENELLI,2019,2,5762
TRK 502   (modelo actual),BENELLI,2019,2,2076
TRK 502  X (modelo actual),BENELLI,2019,2,5827
"302 R   (modelo actual)",BENELLI,2020,2,4512
"302 S   (modelo actual)",BENELLI,2020,2,6824
"502 C   (modelo actual)",BENELLI,2020,2,2995
"752 S   (modelo actual)",BENELLI,2020,2,8739
BN 125   (modelo actual),BENELLI,2020,2,7739
BN 251  ABS (modelo actual),BENELLI,2020,2,8833
BN 302  ABS (modelo actual),BENELLI,2020,2,1507
BX 449 Cross   (2009),BENELLI,2020,2,3327
Imperiale  400 (modelo actual),BENELLI,2020,2,7029
Leoncino  250 (modelo actual),BENELLI,2020,2,8851
Leoncino  502 C (2019),BENELLI,2020,2,7733
Leoncino  800 (2020),BENELLI,2020,2,4170
Leoncino 500   (modelo actual),BENELLI,2020,2,3406
Leoncino 500 Trail   (modelo actual),BENELLI,2020,2,8552
TNT 125  Mini Tornado (modelo actual),BENELLI,2020,2,6749
TRK  251 (modelo actual),BENELLI,2020,2,8393
TRK 502   (modelo actual),BENELLI,2020,2,6295
TRK 502  X (modelo actual),BENELLI,2020,2,3663
"302 R   (modelo actual)",BENELLI,2021,2,10233
"302 S   (modelo actual)",BENELLI,2021,2,9111
"502 C   (modelo actual)",BENELLI,2021,2,9674
"752 S   (modelo actual)",BENELLI,2021,2,5179
BN 125   (modelo actual),BENELLI,2021,2,4146
BN 251  ABS (modelo actual),BENELLI,2021,2,8861
BN 302  ABS (modelo actual),BENELLI,2021,2,4350
BX 449 Cross   (2009),BENELLI,2021,2,10098
Imperiale  400 (modelo actual),BENELLI,2021,2,6324
Leoncino  250 (modelo actual),BENELLI,2021,2,6209
Leoncino  502 C (2019),BENELLI,2021,2,2646
Leoncino  800 (2020),BENELLI,2021,2,10121
Leoncino 500   (modelo actual),BENELLI,2021,2,1667
Leoncino 500 Trail   (modelo actual),BENELLI,2021,2,9763
TNT 125  Mini Tornado (modelo actual),BENELLI,2021,2,10974
TRK  251 (modelo actual),BENELLI,2021,2,6915
TRK 502   (modelo actual),BENELLI,2021,2,8443
TRK 502  X (modelo actual),BENELLI,2021,2,10801
TR 34   (1988),BETA,1988,2,5512
Zero 270   (1990),BETA,1990,2,9372
TR 35   (1991-1993),BETA,1991,2,8575
Zero 250   (1991-1994),BETA,1991,2,5475
Zero Replica Tarres 250   (1991),BETA,1991,2,3812
Gara 250   (1992-1993),BETA,1992,2,3852
TR 35   (1991-1993),BETA,1992,2,6947
Zero 250   (1991-1994),BETA,1992,2,5901
Zero 50   (1992),BETA,1992,2,8886
Zero Replica Tarres 270   (1992),BETA,1992,2,2485
Gara 250   (1992-1993),BETA,1993,2,6827
TR 32   (1993),BETA,1993,2,10641
TR 35   (1991-1993),BETA,1993,2,1993
Zero 250   (1991-1994),BETA,1993,2,8484
Techno 250   (1994-1996),BETA,1994,2,7114
Zero 250   (1991-1994),BETA,1994,2,2731
Okexn 125   (1995),BETA,1995,2,3505
Techno 250   (1994-1996),BETA,1995,2,3008
Alp 250   (1996),BETA,1996,2,4985
MX 50 R   (1996),BETA,1996,2,6099
RK6 50   (1996),BETA,1996,2,9099
Techno 250   (1994-1996),BETA,1996,2,6464
Trueba 80   (1996),BETA,1996,2,9642
ARK 50   (1997-2004),BETA,1997,2,2218
ARK 50 LC   (1997-2008),BETA,1997,2,3470
ARK 50 LC-R   (1997-1998),BETA,1997,2,7672
Quadra 50   (1997-2006),BETA,1997,2,8055
RK 6 50   (1997-2001),BETA,1997,2,5722
RK 6 E 50   (1997-2001),BETA,1997,2,10415
Synt-Alp 240   (1997-2002),BETA,1997,2,5412
Techno 125   (1997-1998),BETA,1997,2,4221
Techno 250   (1997-1998),BETA,1997,2,8881
Techno 50   (1997-2006),BETA,1997,2,10624
Techno 75   (1997-2006),BETA,1997,2,1544
ARK 50   (1997-2004),BETA,1998,2,10465
ARK 50 LC   (1997-2008),BETA,1998,2,9260
ARK 50 LC-R   (1997-1998),BETA,1998,2,3525
Quadra 50   (1997-2006),BETA,1998,2,2214
RK 6 50   (1997-2001),BETA,1998,2,4388
RK 6 E 50   (1997-2001),BETA,1998,2,9705
Synt-Alp 240   (1997-2002),BETA,1998,2,6289
Techno 125   (1997-1998),BETA,1998,2,7770
Techno 125   (1998-1999),BETA,1998,2,2733
Techno 250   (1997-1998),BETA,1998,2,8847
Techno 250   (1998-1999),BETA,1998,2,7839
Techno 50   (1997-2006),BETA,1998,2,8777
Techno 75   (1997-2006),BETA,1998,2,9881
ARK 50   (1997-2004),BETA,1999,2,2944
ARK 50 LC   (1997-2008),BETA,1999,2,8497
ARK Series   (1999),BETA,1999,2,4071
Eikon 50   (1999-2008),BETA,1999,2,7389
Quadra 50   (1997-2006),BETA,1999,2,9303
RK 6 50   (1997-2001),BETA,1999,2,4742
RK 6 E 50   (1997-2001),BETA,1999,2,5370
RK 6T   (1999-2001),BETA,1999,2,5524
Synt-Alp 240   (1997-2002),BETA,1999,2,4305
Techno 125   (1998-1999),BETA,1999,2,10417
Techno 125   (1999-2006),BETA,1999,2,2167
Techno 250   (1998-1999),BETA,1999,2,3300
Techno 250   (1999-2006),BETA,1999,2,2808
Techno 50   (1997-2006),BETA,1999,2,5071
Techno 75   (1997-2006),BETA,1999,2,4555
ALP 125 4T   (2000-2008),BETA,2000,2,9434
ALP 200 4T   (2000-2009),BETA,2000,2,2672
ARK 50   (1997-2004),BETA,2000,2,7563
ARK 50 LC   (1997-2008),BETA,2000,2,10916
Eikon 50   (1999-2008),BETA,2000,2,10229
Quadra 50   (1997-2006),BETA,2000,2,6845
REV-3 250 2T   (2000-2006),BETA,2000,2,3165
RK 6 50   (1997-2001),BETA,2000,2,10403
RK 6 E 50   (1997-2001),BETA,2000,2,5357
RK 6T   (1999-2001),BETA,2000,2,8365
Synt-Alp 240   (1997-2002),BETA,2000,2,6940
Techno 125   (1999-2006),BETA,2000,2,2589
Techno 250   (1999-2006),BETA,2000,2,10309
Techno 50   (1997-2006),BETA,2000,2,3560
Techno 75   (1997-2006),BETA,2000,2,5227
ALP 125 4T   (2000-2008),BETA,2001,2,10157
ALP 200 4T   (2000-2009),BETA,2001,2,8924
ARK 50   (1997-2004),BETA,2001,2,6988
ARK 50 LC   (1997-2008),BETA,2001,2,2090
Eikon 125   (2001-2008),BETA,2001,2,6377
Eikon 150   (2001-2008),BETA,2001,2,3001
Eikon 50   (1999-2008),BETA,2001,2,10895
Euro 350   (2001-2008),BETA,2001,2,8769
Jonathan 350   (2001-2008),BETA,2001,2,3757
Quadra 50   (1997-2006),BETA,2001,2,5359
REV-3 250 2T   (2000-2006),BETA,2001,2,7596
RK 6 50   (1997-2001),BETA,2001,2,4557
RK 6 E 50   (1997-2001),BETA,2001,2,6968
RK 6T   (1999-2001),BETA,2001,2,7155
RR-T Enduro   (2001-2006),BETA,2001,2,3435
RR-T Supermotard   (2001-2008),BETA,2001,2,3837
Synt-Alp 240   (1997-2002),BETA,2001,2,2258
Techno 125   (1999-2006),BETA,2001,2,4347
Techno 250   (1999-2006),BETA,2001,2,1823
Techno 50   (1997-2006),BETA,2001,2,2597
Techno 75   (1997-2006),BETA,2001,2,5807
ALP 125 4T   (2000-2008),BETA,2002,2,4920
ALP 200 4T   (2000-2009),BETA,2002,2,7424
ARK 50   (1997-2004),BETA,2002,2,5736
ARK 50 LC   (1997-2008),BETA,2002,2,3969
Eikon 125   (2001-2008),BETA,2002,2,10270
Eikon 150   (2001-2008),BETA,2002,2,3122
Eikon 50   (1999-2008),BETA,2002,2,7919
Euro 350   (2001-2008),BETA,2002,2,4990
Jonathan 350   (2001-2008),BETA,2002,2,2514
Quadra 50   (1997-2006),BETA,2002,2,6880
REV-3 250 2T   (2000-2006),BETA,2002,2,2877
RR-T Elf   (2002-2006),BETA,2002,2,6874
RR-T Enduro   (2001-2006),BETA,2002,2,3386
RR-T Supermotard   (2001-2008),BETA,2002,2,6517
Synt-Alp 240   (1997-2002),BETA,2002,2,1580
Techno 125   (1999-2006),BETA,2002,2,2581
Techno 250   (1999-2006),BETA,2002,2,1709
Techno 50   (1997-2006),BETA,2002,2,4589
Techno 75   (1997-2006),BETA,2002,2,6329
ALP 125 4T   (2000-2008),BETA,2003,2,4295
ALP 200 4T   (2000-2009),BETA,2003,2,5748
ALP 4.0   (2003-2009),BETA,2003,2,10156
ARK 50   (1997-2004),BETA,2003,2,6557
ARK 50 LC   (1997-2008),BETA,2003,2,4110
Eikon 125   (2001-2008),BETA,2003,2,6359
Eikon 150   (2001-2008),BETA,2003,2,4046
Eikon 50   (1999-2008),BETA,2003,2,8055
Euro 350   (2001-2008),BETA,2003,2,8550
Jonathan 350   (2001-2008),BETA,2003,2,2754
Quadra 50   (1997-2006),BETA,2003,2,1990
REV-3 250 2T   (2000-2006),BETA,2003,2,6318
RR-T Elf   (2002-2006),BETA,2003,2,4428
RR-T Enduro   (2001-2006),BETA,2003,2,4890
RR-T Supermotard   (2001-2008),BETA,2003,2,10641
Techno 125   (1999-2006),BETA,2003,2,8247
Techno 250   (1999-2006),BETA,2003,2,7891
Techno 50   (1997-2006),BETA,2003,2,9147
Techno 75   (1997-2006),BETA,2003,2,7190
ALP 125 4T   (2000-2008),BETA,2004,2,9609
ALP 200 4T   (2000-2009),BETA,2004,2,10144
ALP 4.0   (2003-2009),BETA,2004,2,8328
ARK 50   (1997-2004),BETA,2004,2,5500
ARK 50 AC   (2004-2008),BETA,2004,2,9510
ARK 50 LC   (1997-2008),BETA,2004,2,2876
ARK ONE 1 LC   (2004-2009),BETA,2004,2,7120
ARK Paddock LC   (2004-2009),BETA,2004,2,2264
Eikon 125   (2001-2008),BETA,2004,2,8916
Eikon 150   (2001-2008),BETA,2004,2,8913
Eikon 50   (1999-2008),BETA,2004,2,9769
Euro 350   (2001-2008),BETA,2004,2,2463
Jonathan 350   (2001-2008),BETA,2004,2,4075
Minitrial 50   (2004-2007),BETA,2004,2,5942
Quadra 50   (1997-2006),BETA,2004,2,9804
REV-3 250 2T   (2000-2006),BETA,2004,2,3466
RR 125 4T Motard   (2004-2010),BETA,2004,2,2439
RR 50 Enduro   (2004-2009),BETA,2004,2,3447
RR 50 Motard   (2004-2009),BETA,2004,2,10585
RR-T Elf   (2002-2006),BETA,2004,2,7159
RR-T Enduro   (2001-2006),BETA,2004,2,5515
RR-T Supermotard   (2001-2008),BETA,2004,2,5936
Techno 125   (1999-2006),BETA,2004,2,6973
Techno 250   (1999-2006),BETA,2004,2,10803
Techno 50   (1997-2006),BETA,2004,2,3618
Techno 75   (1997-2006),BETA,2004,2,7786
URBAN 125   (2004-2009),BETA,2004,2,5170
URBAN 200   (2004-2009),BETA,2004,2,2023
ALP 125 4T   (2000-2008),BETA,2005,2,3838
ALP 200 4T   (2000-2009),BETA,2005,2,8045
ALP 4.0   (2003-2009),BETA,2005,2,7164
ARK 50 AC   (2004-2008),BETA,2005,2,5388
ARK 50 LC   (1997-2008),BETA,2005,2,7613
ARK ONE 1 LC   (2004-2009),BETA,2005,2,1566
ARK Paddock LC   (2004-2009),BETA,2005,2,8176
ART 50   (2005-2009),BETA,2005,2,3939
ART 50 SM   (2005-2009),BETA,2005,2,7597
Eikon 125   (2001-2008),BETA,2005,2,7660
Eikon 150   (2001-2008),BETA,2005,2,6162
Eikon 50   (1999-2008),BETA,2005,2,4493
Euro 350   (2001-2008),BETA,2005,2,2285
Jonathan 350   (2001-2008),BETA,2005,2,7752
Minicross R-10   (2005-2008),BETA,2005,2,9890
Minicross R-12   (2005-2008),BETA,2005,2,9932
Minitrial 50   (2004-2007),BETA,2005,2,5519
Quadra 50   (1997-2006),BETA,2005,2,8495
REV 80   (2005-2007),BETA,2005,2,5889
REV-3 125   (2005-2007),BETA,2005,2,6881
REV-3 250 2T   (2000-2006),BETA,2005,2,7580
REV-3 50   (2005-2009),BETA,2005,2,7122
REV-3 80   (2005-2010),BETA,2005,2,2285
RR 125 4T   (2005-2009),BETA,2005,2,1985
RR 125 4T Motard   (2004-2010),BETA,2005,2,5896
RR 250 4T   (2005-2010),BETA,2005,2,10436
RR 400 4T   (2005-2009),BETA,2005,2,2216
RR 450 4T   (2005-2009),BETA,2005,2,4989
RR 50 Enduro   (2004-2009),BETA,2005,2,10827
RR 50 Enduro Racing   (2005-2009),BETA,2005,2,10113
RR 50 Motard   (2004-2009),BETA,2005,2,8692
RR 525 4T   (2005-2009),BETA,2005,2,3662
RR-T 50 X-Series   (2005-2009),BETA,2005,2,2802
RR-T Elf   (2002-2006),BETA,2005,2,2523
RR-T Enduro   (2001-2006),BETA,2005,2,10009
RR-T Supermotard   (2001-2008),BETA,2005,2,7607
Techno 125   (1999-2006),BETA,2005,2,1768
Techno 250   (1999-2006),BETA,2005,2,3037
Techno 50   (1997-2006),BETA,2005,2,10638
Techno 75   (1997-2006),BETA,2005,2,10224
URBAN 125   (2004-2009),BETA,2005,2,8939
URBAN 200   (2004-2009),BETA,2005,2,2189
ALP 125 4T   (2000-2008),BETA,2006,2,5431
ALP 200 4T   (2000-2009),BETA,2006,2,4990
ALP 4.0   (2003-2009),BETA,2006,2,7740
ARK 50 AC   (2004-2008),BETA,2006,2,8097
ARK 50 LC   (1997-2008),BETA,2006,2,5034
ARK ONE 1 LC   (2004-2009),BETA,2006,2,10836
ARK Paddock LC   (2004-2009),BETA,2006,2,7653
ART 50   (2005-2009),BETA,2006,2,7382
ART 50 SM   (2005-2009),BETA,2006,2,3531
Eikon 125   (2001-2008),BETA,2006,2,8303
Eikon 150   (2001-2008),BETA,2006,2,7691
Eikon 50   (1999-2008),BETA,2006,2,7636
Euro 350   (2001-2008),BETA,2006,2,3702
Jonathan 350   (2001-2008),BETA,2006,2,3853
Minicross R-10   (2005-2008),BETA,2006,2,8410
Minicross R-12   (2005-2008),BETA,2006,2,10056
Minitrial 50   (2004-2007),BETA,2006,2,4574
Quadra 50   (1997-2006),BETA,2006,2,3919
REV 80   (2005-2007),BETA,2006,2,6274
REV-3 125   (2005-2007),BETA,2006,2,6065
REV-3 250 2T   (2000-2006),BETA,2006,2,1613
REV-3 4T   (2006-2009),BETA,2006,2,4409
REV-3 50   (2005-2009),BETA,2006,2,10741
REV-3 80   (2005-2010),BETA,2006,2,7585
RR 125 4T   (2005-2009),BETA,2006,2,2302
RR 125 4T Motard   (2004-2010),BETA,2006,2,10883
RR 250 4T   (2005-2010),BETA,2006,2,8027
RR 400 4T   (2005-2009),BETA,2006,2,4987
RR 450 4T   (2005-2009),BETA,2006,2,1692
RR 50 Enduro   (2004-2009),BETA,2006,2,6757
RR 50 Enduro Racing   (2005-2009),BETA,2006,2,6819
RR 50 Motard   (2004-2009),BETA,2006,2,3100
RR 525 4T   (2005-2009),BETA,2006,2,7945
RR-T 50 X-Series   (2005-2009),BETA,2006,2,10838
RR-T Elf   (2002-2006),BETA,2006,2,8635
RR-T Enduro   (2001-2006),BETA,2006,2,10179
RR-T Supermotard   (2001-2008),BETA,2006,2,7185
Techno 125   (1999-2006),BETA,2006,2,5414
Techno 250   (1999-2006),BETA,2006,2,4579
Techno 50   (1997-2006),BETA,2006,2,2443
Techno 75   (1997-2006),BETA,2006,2,7787
URBAN 125   (2004-2009),BETA,2006,2,5839
URBAN 200   (2004-2009),BETA,2006,2,9525
ALP 125 4T   (2000-2008),BETA,2007,2,5239
ALP 200 4T   (2000-2009),BETA,2007,2,9274
ALP 4.0   (2003-2009),BETA,2007,2,5213
ARK 50 AC   (2004-2008),BETA,2007,2,10910
ARK 50 LC   (1997-2008),BETA,2007,2,3933
ARK ONE 1 LC   (2004-2009),BETA,2007,2,5891
ARK Paddock LC   (2004-2009),BETA,2007,2,7801
ART 50   (2005-2009),BETA,2007,2,5016
ART 50 SM   (2005-2009),BETA,2007,2,8944
Eikon 125   (2001-2008),BETA,2007,2,8967
Eikon 150   (2001-2008),BETA,2007,2,2316
Eikon 50   (1999-2008),BETA,2007,2,6614
Euro 350   (2001-2008),BETA,2007,2,3956
EVO 290 2T   (2007-2009),BETA,2007,2,9327
Jonathan 350   (2001-2008),BETA,2007,2,7820
Minicross R-10   (2005-2008),BETA,2007,2,1937
Minicross R-12   (2005-2008),BETA,2007,2,7594
Minitrial 50   (2004-2007),BETA,2007,2,8726
REV 50   (2007-2012),BETA,2007,2,6135
REV 80   (2005-2007),BETA,2007,2,9981
REV-3 125   (2005-2007),BETA,2007,2,1971
REV-3 250 2T   (2007-2010),BETA,2007,2,7275
REV-3 250 4T   (2007-2012),BETA,2007,2,2235
REV-3 270   (2007-2010),BETA,2007,2,1587
REV-3 4T   (2006-2009),BETA,2007,2,2480
